,SHOPKEEPER_SPEECH,SHOPKEEPER,SPATIAL_STATE,CLUSTER_ID,TYPICAL_VECTOR,INTRACLUSTER_DISTANCE,TSS,IS_BAD_CLUSTER
953,"this cameras is ideal for that, it's the next step up from a mobile phone camera, so it can take pictures in a point-and-shoot sort of easy way, but the quality is so much better",PROACTIVE,PRESENT_X;NIKON,733;PRESENT_X;NIKON,*,0.5091657415,,-
1934,"let me explain the layout of the store, the nikon here is the next step up from a mobile phone camera, so it's point-and-shoot,  it's normally used fully automatically, very little manual control but it's fantastic for families friends picnics, and it has really nice pictures you can make some nice prints from it ",PROACTIVE,PRESENT_X;NIKON,733;PRESENT_X;NIKON,-,0.5091657415,,-
2312,It's very stylish and only 68 dollars because it''s the next step up from a mobile phone that''s its direct competition so it has to be affordable and take great shots,PROACTIVE,PRESENT_X;NIKON,733;PRESENT_X;NIKON,-,0.5091657415,,-
790,"This Nikon Coolpix is very straightforward, it's the first step up from a mobile phone camera and it's just as flexible, just point and shoot",PROACTIVE,PRESENT_X;NIKON,733;PRESENT_X;NIKON,-,0.5091657415,,-
1821,"you will see in the menu setting here where you can set it to manual mode and if you have a manual lens, and manual focus ",PROACTIVE,PRESENT_X;SONY,734;PRESENT_X;SONY,*,0.3164329678,,-
3910,No that one is fully point and shoot camera so it has very limited manual settings,PASSIVE,PRESENT_X;SONY,734;PRESENT_X;SONY,-,0.3164329678,,-
2473,"The pictures out of this camera are almost as good as the top end camera, but please pick it up see how light it is, it weighs just around 500 grams and that's with reasonably good lens on as you can see, you have full manual settings so that if you want to set slow shutter speed and pan with the movement to create the effect of the movement you can do that with this camera, that kind of manual control which is very easy",PROACTIVE,PRESENT_X;SONY,734;PRESENT_X;SONY,-,0.3164329678,,-
2459,"we have point and shoot fully automatic camera as well this one over here is $68, the manual control is very limited and quite complex, but if it's full of pictures of the grandkids. Can I ask do you have children",PROACTIVE,PRESENT_X;SONY,734;PRESENT_X;SONY,-,0.3164329678,,-
4345,do you need any artsy effect,PASSIVE,FACE_TO_FACE;NONE,735;FACE_TO_FACE;NONE,*,,,-
1827,good afternoon how can I help,PROACTIVE,PRESENT_X;CANON,736;PRESENT_X;CANON,-,0.925393668,,-
513,good afternoon how can I help,PROACTIVE,PRESENT_X;CANON,736;PRESENT_X;CANON,*,0.925393668,,-
1166,good afternoon how can I help,PROACTIVE,PRESENT_X;CANON,736;PRESENT_X;CANON,-,0.925393668,,-
2468,good afternoon how can I help,PROACTIVE,PRESENT_X;CANON,736;PRESENT_X;CANON,-,0.925393668,,-
2254,good afternoon how can I help,PROACTIVE,PRESENT_X;CANON,736;PRESENT_X;CANON,-,0.925393668,,-
667,good afternoon how can I help,PROACTIVE,PRESENT_X;CANON,736;PRESENT_X;CANON,-,0.925393668,,-
1,good afternoon how can I help today,PROACTIVE,PRESENT_X;CANON,736;PRESENT_X;CANON,-,0.925393668,,-
2149,good afternoon how can I help,PROACTIVE,PRESENT_X;CANON,736;PRESENT_X;CANON,-,0.925393668,,-
1128,good afternoon how can I help,PROACTIVE,PRESENT_X;CANON,736;PRESENT_X;CANON,-,0.925393668,,-
2022,good afternoon how can I help,PROACTIVE,PRESENT_X;CANON,736;PRESENT_X;CANON,-,0.925393668,,-
2274,good afternoon how can I help,PROACTIVE,PRESENT_X;CANON,736;PRESENT_X;CANON,-,0.925393668,,-
1789,good afternoon how can I help,PROACTIVE,PRESENT_X;CANON,736;PRESENT_X;CANON,-,0.925393668,,-
1208,good afternoon how can I help,PROACTIVE,PRESENT_X;CANON,736;PRESENT_X;CANON,-,0.925393668,,-
123,good afternoon how can I help today,PROACTIVE,PRESENT_X;CANON,736;PRESENT_X;CANON,-,0.925393668,,-
798,good afternoon how can I help,PROACTIVE,PRESENT_X;CANON,736;PRESENT_X;CANON,-,0.925393668,,-
2348,good afternoon how can I help,PROACTIVE,PRESENT_X;CANON,736;PRESENT_X;CANON,-,0.925393668,,-
238,good afternoon how can I help,PROACTIVE,PRESENT_X;CANON,736;PRESENT_X;CANON,-,0.925393668,,-
1758,good afternoon how can i help,PROACTIVE,PRESENT_X;CANON,736;PRESENT_X;CANON,-,0.925393668,,-
316,good afternoon how can I help,PROACTIVE,PRESENT_X;CANON,736;PRESENT_X;CANON,-,0.925393668,,-
439,good afternoon how can I help,PROACTIVE,PRESENT_X;CANON,736;PRESENT_X;CANON,-,0.925393668,,-
14,good afternoon how can I help,PROACTIVE,PRESENT_X;CANON,736;PRESENT_X;CANON,-,0.925393668,,-
1140,good afternoon how can I help,PROACTIVE,PRESENT_X;CANON,736;PRESENT_X;CANON,-,0.925393668,,-
332,good afternoon how can I help,PROACTIVE,PRESENT_X;CANON,736;PRESENT_X;CANON,-,0.925393668,,-
812,good afternoon how can I help,PROACTIVE,PRESENT_X;CANON,736;PRESENT_X;CANON,-,0.925393668,,-
542,good afternoon how can I help you,PROACTIVE,PRESENT_X;CANON,736;PRESENT_X;CANON,-,0.925393668,,-
1734,good afternoon,PROACTIVE,PRESENT_X;CANON,736;PRESENT_X;CANON,-,0.925393668,,-
469,good afternoon how can I help,PROACTIVE,PRESENT_X;CANON,736;PRESENT_X;CANON,-,0.925393668,,-
2578,good afternoon how can I help,PROACTIVE,PRESENT_X;CANON,736;PRESENT_X;CANON,-,0.925393668,,-
829,good afternoon how can I help,PROACTIVE,PRESENT_X;CANON,736;PRESENT_X;CANON,-,0.925393668,,-
137,thank you please come this way,PROACTIVE,WAITING;NONE,737;WAITING;NONE,*,,,-
3256,it has 20.1 megapixels,PASSIVE,PRESENT_X;NIKON,738;PRESENT_X;NIKON,-,0.7489002352,,-
3757,this one has 20.1 megapixels,PASSIVE,PRESENT_X;NIKON,738;PRESENT_X;NIKON,*,0.7489002352,,-
2974,This one has 20.1 megapixel,PASSIVE,PRESENT_X;NIKON,738;PRESENT_X;NIKON,-,0.7489002352,,-
3521,it has 20.1 megapixels,PASSIVE,PRESENT_X;NIKON,738;PRESENT_X;NIKON,-,0.7489002352,,-
4224,That one has 20.1 megapixels,PASSIVE,PRESENT_X;NIKON,738;PRESENT_X;NIKON,-,0.7489002352,,-
4382,this has 20.1 megapixels,PASSIVE,PRESENT_X;NIKON,738;PRESENT_X;NIKON,-,0.7489002352,,-
4078,this one has 20.1 megapixels so it's quite good,PASSIVE,PRESENT_X;NIKON,738;PRESENT_X;NIKON,-,0.7489002352,,-
4245,the one has 20.1 megapixels,PASSIVE,PRESENT_X;NIKON,738;PRESENT_X;NIKON,-,0.7489002352,,-
4347,this one goes has 20.1 megapixels,PASSIVE,PRESENT_X;NIKON,738;PRESENT_X;NIKON,-,0.7489002352,,-
4169,That one has 20.1 megapixels,PASSIVE,PRESENT_X;NIKON,738;PRESENT_X;NIKON,-,0.7489002352,,-
3828,yes it has 20.1 megapixels,PASSIVE,PRESENT_X;NIKON,738;PRESENT_X;NIKON,-,0.7489002352,,-
3658,"this is the simplest of all we have, it's a point and shoot camera which means you can just press this button to take pictures",PASSIVE,PRESENT_X;NIKON,739;PRESENT_X;NIKON,*,0.5854793655,,-
3669,Yes it's just as a point and shoot camera so you can just push this button to take pictures,PASSIVE,PRESENT_X;NIKON,739;PRESENT_X;NIKON,-,0.5854793655,,-
4177,"I think I can recommend you to this camera, this camera is a point and shoot camera which is very easy to use you can just push this button and it will take pictures and it weighs just 120 grams",PASSIVE,PRESENT_X;NIKON,739;PRESENT_X;NIKON,-,0.5854793655,,-
860,"the Nikon Coolpix is an ordinary a simple small point and shoot camera that gives you great pictures with very little to think about with it, great for going out with friends and taking great pictures on the spur of the moment",PROACTIVE,PRESENT_X;NIKON,73;PRESENT_X;NIKON,-,0.28347464,,-
1131,"this is the Nikon Coolpix so you can set it up so it's just point and shoot, that's very responsive and has really good fast autofocus",PROACTIVE,PRESENT_X;NIKON,73;PRESENT_X;NIKON,-,0.28347464,,-
275,this is the Nikon Coolpix please pick it up and take a couple pictures,PROACTIVE,PRESENT_X;NIKON,73;PRESENT_X;NIKON,*,0.28347464,,-
1193,"and that's it that's in Nikon Coolpix, it's fantastic, it's autofocus, it's auto everything all you have to do is pick it up, point and shoot. would you like to try taking a picture with it now",PROACTIVE,PRESENT_X;NIKON,73;PRESENT_X;NIKON,-,0.28347464,,-
431,we working with Nikon or Canon cameras,PROACTIVE,PRESENT_X;NIKON,73;PRESENT_X;NIKON,-,0.28347464,,-
886,the Nikon Coolpix is the only model we carry at the moment,PROACTIVE,PRESENT_X;NIKON,73;PRESENT_X;NIKON,-,0.28347464,,-
832,"this is the Nikon Coolpix it's a really good sociable camera will go wherever you go, it's very lightweight, just point and shoot so when you want to take a picture it's very responsive, please pick it up see how it goes",PROACTIVE,PRESENT_X;NIKON,73;PRESENT_X;NIKON,-,0.28347464,,-
2891,thank you for coming to our store,PASSIVE,WAITING;NONE,740;WAITING;NONE,*,0.72577402,,-
2719,thank you for visiting our store,PASSIVE,WAITING;NONE,740;WAITING;NONE,-,0.72577402,,-
1870,"the top of the line is 2000 dollars just for the body and over here something that's similar to a mobile phone camera,a but a bit better 68 dollars",PROACTIVE,PRESENT_X;SONY,741;PRESENT_X;SONY,-,0.5655062497,,-
4638,68,PASSIVE,PRESENT_X;SONY,741;PRESENT_X;SONY,*,0.5655062497,,-
335,can I ask what sort of pictures you take,PROACTIVE,PRESENT_X;NIKON,742;PRESENT_X;NIKON,-,1,,-
951,can I ask what sort of pictures you take?,PROACTIVE,PRESENT_X;NIKON,742;PRESENT_X;NIKON,*,1,,-
1046,"the Canon 5d Mark 3 has just arrived, it's an excellent camera, please pick it up feel it in your hands",PROACTIVE,FACE_TO_FACE;NONE,743;FACE_TO_FACE;NONE,*,,,-
680,you're used to using a top end professional camera,PROACTIVE,FACE_TO_FACE;NONE,744;FACE_TO_FACE;NONE,*,,,-
1135,"this camera is designed to be very simple to use, pick it up switch it on pointed and shoot, you always get a good picture every time and it won't freeze if you have an incoming SMS",PROACTIVE,PRESENT_X;NIKON,745;PRESENT_X;NIKON,-,0.6469587088,,-
1061,"it's a fantastic camera, beautiful pictures every time, point and shoot, Simplicity, you can really catch the moment",PROACTIVE,PRESENT_X;NIKON,745;PRESENT_X;NIKON,*,0.6469587088,,-
2167,so you're already a wildlife photographer,PROACTIVE,PRESENT_X;CANON,746;PRESENT_X;CANON,*,,,-
794,"it has 12 glamour retouch effects such as Skin softening, small face, big eyes, that kind of thing you see a lot of people put up on Facebook",PROACTIVE,PRESENT_X;NIKON,747;PRESENT_X;NIKON,*,0.4568880796,,-
867,"skin retouching that sort of thing, skin softening, small face, big eyes, like you see on Facebook?",PROACTIVE,PRESENT_X;NIKON,747;PRESENT_X;NIKON,-,0.4568880796,,-
926,"you can set it up as a point and shoot camera or you can tell it some of the environment to shooting in with the preset modes such as beach, mountains, it also has glamour retouch effects so that you can do some things like change the shape and size of faces skin retouching before you post to Facebook",PROACTIVE,PRESENT_X;NIKON,747;PRESENT_X;NIKON,-,0.4568880796,,-
672,"it has preset mode so you can tell it whether you are at the beach, or the snow, or taking a portrait of nighttime and it will automatically choose the best settings for your environment and also has some glamour retouch mode so you can make people look a little more exciting so you change the skin tone, put some stars on, give them a different smile, give them a crown, that kind of thing that you see on Facebook",PROACTIVE,PRESENT_X;NIKON,747;PRESENT_X;NIKON,-,0.4568880796,,-
4584,No this is the only option,PASSIVE,PRESENT_X;CANON,748;PRESENT_X;CANON,*,,,-
2174,"definitely please do, it's a big investment we encourage people to do that",PROACTIVE,PRESENT_X;CANON,749;PRESENT_X;CANON,*,0.5181070036,,-
1511,is weight a big consideration,PROACTIVE,PRESENT_X;CANON,749;PRESENT_X;CANON,-,0.5181070036,,-
2365,"this is a big trade over, it's a very big decision have you use the canon before",PROACTIVE,PRESENT_X;CANON,749;PRESENT_X;CANON,-,0.5181070036,,-
1373,going on holidays with the old classmates,PROACTIVE,FACE_TO_FACE;NONE,74;FACE_TO_FACE;NONE,-,0.1305611251,,BAD
918,"I understand, are you happy with the way the phone cameras work in general like point-and-shoots and those kinds of pictures?",PROACTIVE,FACE_TO_FACE;NONE,74;FACE_TO_FACE;NONE,-,0.1305611251,,BAD
2450,is this a particular kind of gift do you know what to the pictures he likes to take,PROACTIVE,FACE_TO_FACE;NONE,74;FACE_TO_FACE;NONE,-,0.1305611251,,BAD
2452,is he interested in photography works and building it up as a hobby,PROACTIVE,FACE_TO_FACE;NONE,74;FACE_TO_FACE;NONE,-,0.1305611251,,BAD
749,can I just check if you write the copy that goes with that you're the journalist who writes a story,PROACTIVE,FACE_TO_FACE;NONE,74;FACE_TO_FACE;NONE,-,0.1305611251,,BAD
890,what kind of camera you been using in the past?,PROACTIVE,FACE_TO_FACE;NONE,74;FACE_TO_FACE;NONE,*,0.1305611251,,BAD
3741,hello,PASSIVE,FACE_TO_FACE;NONE,74;FACE_TO_FACE;NONE,-,0.1305611251,,BAD
267,we have compact cameras into two styles very easy point and shoot cameras or some cameras with full manual control,PROACTIVE,FACE_TO_FACE;NONE,74;FACE_TO_FACE;NONE,-,0.1305611251,,BAD
748,are you a print journalists do you work for an internet site or,PROACTIVE,FACE_TO_FACE;NONE,74;FACE_TO_FACE;NONE,-,0.1305611251,,BAD
2681,no it doesn't if you're looking at a shooting at night I recommend you this camera,PASSIVE,PRESENT_X;SONY,750;PRESENT_X;SONY,*,,,-
4022,This camera  takes up to 30 seconds of exposure but you can extend that with bulb mode,PASSIVE,PRESENT_X;CANON,751;PRESENT_X;CANON,-,0.6397607699,,-
3391,"it goes up to 30 seconds of exposure, it has 6400 ISO, it also have bulb mode",PASSIVE,PRESENT_X;CANON,751;PRESENT_X;CANON,*,0.6397607699,,-
4199,"yes it goes up to 30 seconds of exposure, it also have bulb mode",PASSIVE,PRESENT_X;CANON,751;PRESENT_X;CANON,-,0.6397607699,,-
4926,it goes up to 30 seconds of exposure and you can also hold the exposure with the bulb mode,PASSIVE,PRESENT_X;CANON,751;PRESENT_X;CANON,-,0.6397607699,,-
1865,thank you have good afternoon,PROACTIVE,PRESENT_X;NIKON,752;PRESENT_X;NIKON,*,0.4423406853,,-
1391,thanks see you then have a good afternoon,PROACTIVE,PRESENT_X;NIKON,752;PRESENT_X;NIKON,-,0.4423406853,,-
