NEW_ID,CLUSTER_ID,TIMESTAMP,TRIAL,SPATIAL_STATE,STATE_TARGET,CUSTOMER_FROM_MOTION,CUSTOMER_TO_MOTION,CUSTOMER_LOCATION,SHOPKEEPER_FROM_MOTION,SHOPKEEPER_TO_MOTION,SHOPKEEPER_LOCATION,CUSTOMER_SPEAKING,CUSTOMER_SPEECH,CUSTOMER_KEYWORDS,SHOPKEEPER_SPEAKING,SHOPKEEPER_SPEECH,SHOPKEEPER_KEYWORDS,CUSTOMER_ACTION,SHOPKEEPER_ACTION
-,314;PRESENT_X;CANON,1.435224553E9,155,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,SPEAKING,you have 61 autofocus points some cameras have more but this has more modes for how it talks about those points and how it thinks about them,autofocus points;modes;cameras,,SS,

-,0;PRESENT_X;CANON,1.435224567E9,155,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SPEAKING,ISO option is,ISO option,SILENCE,NONE,NO_KEYWORD,CS,,
-,78;PRESENT_X;CANON,1.435224569E9,155,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,SPEAKING,6400 ISO which is excellent,ISO,,SS,

-,289;PRESENT_X;CANON,1.435224576E9,155,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,SPEAKING,but then sometimes your lens will have different settings that might affect that,different settings;lens,,SS,

-,0;PRESENT_X;CANON,1.435224586E9,155,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SPEAKING,IC,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,CS,,
-,217;PRESENT_X;CANON,1.435224589E9,155,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,SPEAKING,we do have one set up over here in a concert style arrangement if you would like to try taking some shots,concert style arrangement;set;shots,,SS,

-,0;PRESENT_X;CANON,1.435224598E9,155,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SPEAKING,that would be nice,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,CS,,
-,170;PRESENT_X;CANON,1.435224601E9,155,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,SPEAKING,please step over here to a sugar,sugar,,SS,
-,0;FACE_TO_FACE;NONE,1.435224602E9,155,FACE_TO_FACE,NONE,NONE,NONE,CANON,CANON,MIDDLE,MIDDLE,SILENCE,NONE,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,,SM,
-,0;FACE_TO_FACE;NONE,1.435224606E9,155,FACE_TO_FACE,NONE,CANON,SONY,SONY,CANON,MIDDLE,MIDDLE,SILENCE,NONE,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,CM,SM,
-,307;FACE_TO_FACE;NONE,1.435224609E9,155,FACE_TO_FACE,NONE,CANON,SONY,SONY,NONE,NONE,MIDDLE,SILENCE,NONE,NO_KEYWORD,SPEAKING,and one of her assistants will come through and work through the camera with you and show how to setup,assistants;camera,CM,SS,
-,0;FACE_TO_FACE;NONE,1.43522461E9,155,FACE_TO_FACE,NONE,CANON,SONY,SONY,NONE,NONE,MIDDLE,SILENCE,NONE,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,CM,,
-,0;FACE_TO_FACE;NONE,1.435224611E9,155,FACE_TO_FACE,NONE,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,,,

-,0;FACE_TO_FACE;NONE,1.435224615E9,155,FACE_TO_FACE,NONE,NONE,NONE,SONY,NONE,NONE,SONY,SPEAKING,thank you for your help,help,SILENCE,NONE,NO_KEYWORD,CS,,
-,27;FACE_TO_FACE;NONE,1.435224617E9,155,FACE_TO_FACE,NONE,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,SPEAKING,thank you have a good afternoon,good afternoon,,SS,
-,0;NONE;SONY,1.435224618E9,155,NONE,SONY,NONE,NONE,SONY,MIDDLE,NIKON,NIKON,SILENCE,NONE,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,,SM,


-,13;PRESENT_X;SONY,1.435224641E9,156,PRESENT_X,SONY,NONE,NONE,DOOR,SERVICE_COUNTER,SONY,SONY,SILENCE,NONE,NO_KEYWORD,SPEAKING,the afternoon how can I help today,afternoon,,SSSM,
-,0;PRESENT_X;SONY,1.435224642E9,156,PRESENT_X,SONY,NONE,NONE,DOOR,SERVICE_COUNTER,SONY,SONY,SILENCE,NONE,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,,SM,
-,0;PRESENT_X;SONY,1.435224648E9,156,PRESENT_X,SONY,DOOR,SONY,SONY,SERVICE_COUNTER,SONY,SONY,SILENCE,NONE,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,CM,SM,
-,0;PRESENT_X;SONY,1.435224649E9,156,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,,,

-,0;PRESENT_X;SONY,1.435224657E9,156,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SPEAKING,why do you have a camera with the fool creative control,fool creative control;camera,SILENCE,NONE,NO_KEYWORD,CS,,
-,109;PRESENT_X;SONY,1.435224661E9,156,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,SPEAKING,yes we do we have the Canon 5d Mark 3 you may have heard about it,Canon;Mark,,SS,
-,0;PRESENT_X;CANON,1.435224665E9,156,PRESENT_X,CANON,NONE,NONE,SONY,SONY,CANON,CANON,SILENCE,NONE,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,,SM,

-,0;PRESENT_X;CANON,1.435224667E9,156,PRESENT_X,CANON,SONY,NIKON,NIKON,SONY,CANON,CANON,SPEAKING,yeah I wanted to see that,yeah,SILENCE,NONE,NO_KEYWORD,CSCM,SM,
-,0;PRESENT_X;CANON,1.435224668E9,156,PRESENT_X,CANON,SONY,NIKON,NIKON,SONY,CANON,CANON,SILENCE,NONE,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,CM,SM,
-,0;PRESENT_X;CANON,1.435224671E9,156,PRESENT_X,CANON,SONY,CANON,CANON,SONY,CANON,CANON,SILENCE,NONE,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,CM,SM,
-,245;PRESENT_X;CANON,1.435224673E9,156,PRESENT_X,CANON,SONY,CANON,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,SPEAKING,here it is a very excited about it I've taken it out twice myself now and take in some nature pictures with running water,nature pictures;water,CM,SS,
-,0;PRESENT_X;CANON,1.435224674E9,156,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,,,

-,0;PRESENT_X;CANON,1.435224684E9,156,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SPEAKING,is the quality good,quality,SILENCE,NONE,NO_KEYWORD,CS,,
-,118;PRESENT_X;CANON,1.435224686E9,156,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,SPEAKING,the quality is the best this is how are the cameras attached,cameras;quality,,SS,

-,0;PRESENT_X;CANON,1.435224694E9,156,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SPEAKING,what about it,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,CS,,
-,122;PRESENT_X;CANON,1.435224696E9,156,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,SPEAKING,you probably already understand about some of the inland stabilisation,inland stabilisation,,SS,

-,0;PRESENT_X;CANON,1.435224703E9,156,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SPEAKING,chore,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,CS,,
-,66;PRESENT_X;CANON,1.435224705E9,156,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,SPEAKING,but what's new in this model is the way the autofocus modes can use fewer or her focus points to pick up more finely grained texture movement,finely grained texture;autofocus modes;model;way;movement,,SS,

-,294;PRESENT_X;CANON,1.435224719E9,156,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,SPEAKING,it can follow an object moving in any direction 30 frame and keep adding focus,direction;frame;object;focus,,SS,

-,0;PRESENT_X;CANON,1.435224729E9,156,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SPEAKING,sounds good,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,CS,,
-,33;PRESENT_X;CANON,1.435224732E9,156,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,SPEAKING,it's the same technology they use in the modern gaming station,modern gaming station;technology,,SS,

-,0;PRESENT_X;CANON,1.43522474E9,156,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SPEAKING,exposure and ISO,exposure;ISO,SILENCE,NONE,NO_KEYWORD,CS,,
-,232;PRESENT_X;CANON,1.435224743E9,156,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,SPEAKING,a lot of people using this for high-end astrophotography,high-end astrophotography;people,,SS,

-,232;PRESENT_X;CANON,1.435224749E9,156,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,SPEAKING,who that most people use about setting with an indefinite exposure time,indefinite exposure;people;time,,SS,

-,78;PRESENT_X;CANON,1.435224755E9,156,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,SPEAKING,the static shutter speed is 30 seconds if I so it goes up to 6400,static shutter speed,,SS,

-,0;PRESENT_X;CANON,1.435224765E9,156,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SPEAKING,that sounds pretty nice how much does it cost,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,CS,,
-,105;PRESENT_X;CANON,1.435224769E9,156,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,SPEAKING,this particular body is $2000 ,particular body,,SS,

-,288;PRESENT_X;CANON,1.43522478E9,156,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,SPEAKING,would you like to pick it up and see how it feels in your hand,hand,,SS,

-,0;PRESENT_X;CANON,1.435224793E9,156,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SPEAKING,very solid camera,camera,SILENCE,NONE,NO_KEYWORD,CS,,
-,301;PRESENT_X;CANON,1.435224796E9,156,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,SPEAKING,yes it's one of the most solid on the market,market,,SS,

-,0;PRESENT_X;CANON,1.435224802E9,156,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SPEAKING,thanks for your time,thanks;time,SILENCE,NONE,NO_KEYWORD,CS,,
-,27;PRESENT_X;CANON,1.435224804E9,156,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,SPEAKING,thank you have a good afternoon,good afternoon,,SS,
-,0;WAITING;NONE,1.435224805E9,156,WAITING,NONE,NONE,NONE,CANON,CANON,SERVICE_COUNTER,SERVICE_COUNTER,SILENCE,NONE,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,,SM,
-,0;WAITING;NONE,1.435224809E9,156,WAITING,NONE,CANON,DOOR,DOOR,CANON,SERVICE_COUNTER,SERVICE_COUNTER,SILENCE,NONE,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,CM,SM,
-,0;WAITING;NONE,1.435224811E9,156,WAITING,NONE,CANON,DOOR,DOOR,NONE,NONE,SERVICE_COUNTER,SILENCE,NONE,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,CM,,
-,0;WAITING;NONE,1.435224813E9,156,WAITING,NONE,NONE,NONE,DOOR,NONE,NONE,SERVICE_COUNTER,SILENCE,NONE,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,,,


-,0;PRESENT_X;NIKON,1.435904331E9,220,PRESENT_X,NIKON,SONY,NIKON,NIKON,SERVICE_COUNTER,NIKON,NIKON,SILENCE,NONE,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,CM,SM,
-,1;PRESENT_X;NIKON,1.435904333E9,220,PRESENT_X,NIKON,SONY,NIKON,NIKON,SERVICE_COUNTER,NIKON,NIKON,SILENCE,NONE,NO_KEYWORD,SPEAKING,good afternoon how can I help,good afternoon,CM,SSSM,
-,0;PRESENT_X;NIKON,1.435904334E9,220,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,,,

-,0;PRESENT_X;NIKON,1.435904337E9,220,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SPEAKING,I'm looking for a stylish lightweight,stylish lightweight,SILENCE,NONE,NO_KEYWORD,CS,,
-,143;PRESENT_X;NIKON,1.435904345E9,220,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,SPEAKING,how this camera is very light it only weighs 120 grams you can fit in a pocket,grams;camera;pocket,,SS,

-,0;PRESENT_X;NIKON,1.435904354E9,220,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SPEAKING,how much does it cost,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,CS,,
-,142;PRESENT_X;NIKON,1.435904356E9,220,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,SPEAKING,what's very cheap it's the best value we have in this price range of $68,best value;price range,,SS,

-,0;PRESENT_X;NIKON,1.435904366E9,220,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SPEAKING,okay,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,CS,,
-,0;PRESENT_X;CANON,1.435904369E9,220,PRESENT_X,CANON,NONE,NONE,NIKON,NIKON,CANON,CANON,SILENCE,NONE,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,,SM,
-,0;PRESENT_X;CANON,1.435904371E9,220,PRESENT_X,CANON,NIKON,CANON,CANON,NIKON,CANON,CANON,SILENCE,NONE,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,CM,SM,
-,0;PRESENT_X;CANON,1.435904374E9,220,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,,,

-,0;PRESENT_X;CANON,1.435904375E9,220,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SPEAKING,tell me what color is this one comes in,color,SILENCE,NONE,NO_KEYWORD,CS,,
-,22;PRESENT_X;CANON,1.435904377E9,220,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,SPEAKING,this is a top-end professional camera it only comes in Black,top-end professional camera;Black,,SS,

-,0;PRESENT_X;CANON,1.435904385E9,220,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SPEAKING,I see thank you for your help,help,SILENCE,NONE,NO_KEYWORD,CS,,
-,9;PRESENT_X;CANON,1.435904387E9,220,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,SPEAKING,thank you for your time have a good afternoon,good afternoon;time,,SS,
-,0;WAITING;NONE,1.435904391E9,220,WAITING,NONE,NONE,NONE,CANON,CANON,SERVICE_COUNTER,SERVICE_COUNTER,SILENCE,NONE,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,,SM,


-,0;WAITING;NONE,1.435904419E9,221,WAITING,NONE,DOOR,CANON,CANON,NONE,NONE,SERVICE_COUNTER,SILENCE,NONE,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,CM,,
-,0;WAITING;NONE,1.435904421E9,221,WAITING,NONE,NONE,NONE,CANON,NONE,NONE,SERVICE_COUNTER,SILENCE,NONE,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,,,
-,1;PRESENT_X;CANON,1.435904422E9,221,PRESENT_X,CANON,NONE,NONE,CANON,SERVICE_COUNTER,CANON,CANON,SILENCE,NONE,NO_KEYWORD,SPEAKING,good afternoon how can I help,good afternoon,,SSSM,
-,0;PRESENT_X;CANON,1.435904423E9,221,PRESENT_X,CANON,NONE,NONE,CANON,SERVICE_COUNTER,CANON,CANON,SILENCE,NONE,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,,SM,

-,0;PRESENT_X;CANON,1.435904428E9,221,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SPEAKING,get off the name I'm can you tell me about autofocus points on this camera,autofocus points;camera,SILENCE,NONE,NO_KEYWORD,CS,,
-,314;PRESENT_X;CANON,1.435904434E9,221,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,SPEAKING,this camera sensor has 61 autofocus points that is the way they work together that makes it a truly professional camera,truly professional camera;camera sensor;autofocus points;way,,SS,

-,0;PRESENT_X;CANON,1.435904444E9,221,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SPEAKING,I say thank you and can you tell me how long the exposure will last,exposure,SILENCE,NONE,NO_KEYWORD,CS,,
-,138;PRESENT_X;CANON,1.43590445E9,221,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,SPEAKING,the normal exposures up to 30 seconds but it has a bulb mode so you can go forever,normal exposures;bulb mode,,SS,

-,0;PRESENT_X;CANON,1.435904459E9,221,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SPEAKING,that's impressive thank you for your help,help,SILENCE,NONE,NO_KEYWORD,CS,,
-,6;PRESENT_X;CANON,1.435904461E9,221,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,SPEAKING,anytime thanks for your time have a good afternoon,anytime thanks;good afternoon,,SS,

-,0;PRESENT_X;CANON,1.435904464E9,221,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SPEAKING,what,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,CS,,
-,0;WAITING;NONE,1.435904465E9,221,WAITING,NONE,NONE,NONE,CANON,CANON,SERVICE_COUNTER,SERVICE_COUNTER,SILENCE,NONE,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,,SM,


-,0;PRESENT_X;SONY,1.435904519E9,222,PRESENT_X,SONY,NONE,NONE,SONY,SERVICE_COUNTER,SONY,SONY,SILENCE,NONE,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,,SM,
-,1;PRESENT_X;SONY,1.435904527E9,222,PRESENT_X,SONY,NONE,NONE,SONY,SERVICE_COUNTER,SONY,SONY,SILENCE,NONE,NO_KEYWORD,SPEAKING,good afternoon how can I help,good afternoon,,SSSM,

-,0;PRESENT_X;SONY,1.435904532E9,222,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SPEAKING,I'm just looking for a camera,camera,SILENCE,NONE,NO_KEYWORD,CS,,
-,55;PRESENT_X;SONY,1.435904536E9,222,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,SPEAKING,this is an excellent camera you have in your hand now it takes beautiful pictures,excellent camera;beautiful pictures;hand,,SS,

-,0;PRESENT_X;SONY,1.435904543E9,222,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SPEAKING,IC,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,CS,,
-,5;PRESENT_X;SONY,1.435904546E9,222,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,SPEAKING,can I ask what sort of pictures you take,sort;pictures,,SS,

-,0;PRESENT_X;SONY,1.435904551E9,222,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SPEAKING,I'm no the professional just holiday snaps on the lake,holiday snaps;lake,SILENCE,NONE,NO_KEYWORD,CS,,
-,115;PRESENT_X;SONY,1.435904556E9,222,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,SPEAKING,travel with family people at beaches,beaches;family people;travel,,SS,

-,0;PRESENT_X;SONY,1.435904562E9,222,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SPEAKING,yeah that kind of thing so it needs to be small enough to carry around,thing;kind,SILENCE,NONE,NO_KEYWORD,CS,,
-,326;PRESENT_X;SONY,1.43590457E9,222,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,SPEAKING,this is an excellent camera if you're interested in fantastic pictures in all sorts of conditions it's I do for family steps of the beach but also fantastic for travel landscapes,fantastic pictures;excellent camera;family steps;travel landscapes;sorts,,SS,

-,0;PRESENT_X;SONY,1.435904584E9,222,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SPEAKING,I see AA ok,AA ok,SILENCE,NONE,NO_KEYWORD,CS,,
-,86;PRESENT_X;SONY,1.435904589E9,222,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,SPEAKING,can I ask how much money was thinking of spending,spending;money,,SS,

-,0;PRESENT_X;SONY,1.435904596E9,222,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SPEAKING,I have an older camera for a long time I'm not really sure,older camera;long time,SILENCE,NONE,NO_KEYWORD,CS,,
-,326;PRESENT_X;SONY,1.435904602E9,222,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,SPEAKING,okay there is a big range of cameras you can see here we have an excellent family camera I do for family travel at only 68 dollars,excellent family camera;big range;family travel;dollars;cameras,,SS,
-,0;PRESENT_X;NIKON,1.435904604E9,222,PRESENT_X,NIKON,NONE,NONE,SONY,SONY,NIKON,NIKON,SILENCE,NONE,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,,SM,
-,0;PRESENT_X;NIKON,1.435904611E9,222,PRESENT_X,NIKON,SONY,NIKON,NIKON,SONY,NIKON,NIKON,SILENCE,NONE,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,CM,SM,
-,0;PRESENT_X;NIKON,1.435904614E9,222,PRESENT_X,NIKON,SONY,NIKON,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,CM,,

-,0;PRESENT_X;NIKON,1.435904616E9,222,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SPEAKING,is that much different to the others,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,CS,,
-,12;PRESENT_X;NIKON,1.435904619E9,222,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,SPEAKING,this camera over here is $550,camera,,SS,

-,0;PRESENT_X;NIKON,1.435904625E9,222,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SPEAKING,that's a big difference,big difference,SILENCE,NONE,NO_KEYWORD,CS,,
-,114;PRESENT_X;NIKON,1.435904627E9,222,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,SPEAKING,First Take beautiful pictures but the Sony is designed to take economical pictures that look professional,economical pictures;Sony,,SS,

-,0;PRESENT_X;NIKON,1.435904638E9,222,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SPEAKING,this one sounds more economical,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,CS,,
-,198;PRESENT_X;NIKON,1.435904642E9,222,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,SPEAKING,yes it's perfect for family holiday snaps the pictures are beautiful and you can make big enlargements,big enlargements;family holiday;pictures,,SS,

-,0;PRESENT_X;NIKON,1.435904651E9,222,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SPEAKING,all right I'll think about it thanks for your help thank you,thanks;help,SILENCE,NONE,NO_KEYWORD,CS,,
-,9;PRESENT_X;NIKON,1.435904653E9,222,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,SPEAKING,thank you for your time have a good afternoon YouTube,good afternoon YouTube;time,,SS,

-,0;PRESENT_X;NIKON,1.435904657E9,222,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SPEAKING,YouTube,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,CS,,
-,0;WAITING;NONE,1.435904658E9,222,WAITING,NONE,NONE,NONE,NIKON,NIKON,SERVICE_COUNTER,SERVICE_COUNTER,SILENCE,NONE,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,,SM,
-,0;WAITING;NONE,1.43590466E9,222,WAITING,NONE,NIKON,DOOR,DOOR,NIKON,SERVICE_COUNTER,SERVICE_COUNTER,SILENCE,NONE,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,CM,SM,


-,0;WAITING;NONE,1.435904686E9,223,WAITING,NONE,DOOR,CANON,CANON,NONE,NONE,SERVICE_COUNTER,SILENCE,NONE,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,CM,,
-,0;WAITING;NONE,1.435904688E9,223,WAITING,NONE,NONE,NONE,CANON,NONE,NONE,SERVICE_COUNTER,SILENCE,NONE,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,,,
-,1;PRESENT_X;CANON,1.435904695E9,223,PRESENT_X,CANON,NONE,NONE,CANON,SERVICE_COUNTER,CANON,CANON,SILENCE,NONE,NO_KEYWORD,SPEAKING,good afternoon how can I help,good afternoon,,SSSM,
-,0;PRESENT_X;CANON,1.435904696E9,223,PRESENT_X,CANON,NONE,NONE,CANON,SERVICE_COUNTER,CANON,CANON,SILENCE,NONE,NO_KEYWORD,SILENCE,NONE,NO_KEYWORD,,SM,

-,0;PRESENT_X;CANON,1.435904701E9,223,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SPEAKING,hi good afternoon this all looks a little complicated can you explain the sensor size limit,hi good afternoon;sensor size limit,SILENCE,NONE,NO_KEYWORD,CS,,
-,140;PRESENT_X;CANON,1.435904712E9,223,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,SPEAKING,it is a very complicated Cameron many ways it's a tough and professional camera,Cameron many ways;professional camera,,SS,

-,274;PRESENT_X;CANON,1.43590472E9,223,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,SPEAKING,the sensors the same size as a primer 35 millimeter footstool for the photographic film,millimeter footstool;photographic film;primer;sensors;size,,SS,

