TIMESTAMP,TRIAL,SHOPKEEPER,SPATIAL_STATE,STATE_TARGET,CUSTOMER_TYPE,CUSTOMER_FROM_MOTION,CUSTOMER_TO_MOTION,CUSTOMER_LOCATION,SHOPKEEPER_FROM_MOTION,SHOPKEEPER_TO_MOTION,SHOPKEEPER_LOCATION,CUSTOMER_SPEECH,CUSTOMER_KEYWORDS,OUTPUT_SPATIAL_STATE,OUTPUT_STATE_TARGET,OUTPUT_CUSTOMER_FROM_MOTION,OUTPUT_CUSTOMER_TO_MOTION,OUTPUT_CUSTOMER_LOCATION,OUTPUT_SHOPKEEPER_FROM_MOTION,OUTPUT_SHOPKEEPER_TO_MOTION,OUTPUT_SHOPKEEPER_LOCATION,SHOPKEEPER_SPEECH,SHOPKEEPER_KEYWORDS,CLUSTER_ID,IS_BAD_CLUSTER
1437634196,522,PROACTIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,I see well I think this camera is really good for him so I might thinking to buy this camera for my son next week,camera;son,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,it sounds like it's already going to have a good clear idea of how to use it which is important when you're traveling to think about where you live and have the conduit,NO_KEYWORD,257;PRESENT_X;NIKON,BAD
1437634218,522,PROACTIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,yes that is correct and I'm most afraid that he might lose his wife he's a traveling,wife;traveling,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,what year is your Camry you lose your pictures too,NO_KEYWORD,179;PRESENT_X;NIKON,-
1437634231,522,PROACTIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,just telling him to be very careful on his trip and to take care of this camera I'm going to buy something,camera;trip;care,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,do you think you'd like to come in and see it first as well just see how it works,NO_KEYWORD,307;PRESENT_X;NIKON,-
1437634244,522,PROACTIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,this I think that is a great option I will ask him which day is free to come and try the camera before buying it,great option;camera,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,Seven days a week so please feel free to call in any time,NO_KEYWORD,202;PRESENT_X;NIKON,-
1437634259,522,PROACTIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,okay so what about on Monday,Monday,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,we open at 10 a.m. and we close at 9 p.m.,NO_KEYWORD,216;PRESENT_X;NIKON,-
1437634268,522,PROACTIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,so you free Monday 5 p.m.,free Monday,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,yes I'm on shift that's a good song,NO_KEYWORD,2;PRESENT_X;NIKON,-
1437634276,522,PROACTIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,ok I think and then I will be back with my son on Monday at 5 p.m.,ok;Monday;son,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,I look forward to seeing you then have a great afternoon thank you,NO_KEYWORD,100;PRESENT_X;NIKON,-
1437634286,522,PROACTIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,thank you very much for your help and have a great day,help,WAITING,NONE,NONE,NONE,NIKON,NIKON,SERVICE_COUNTER,SERVICE_COUNTER,NONE,NO_KEYWORD,0;WAITING;NONE,-
1437634346,523,PROACTIVE,FACE_TO_FACE,NONE,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,good afternoon I just graduated from high school am looking to buy a new camera,good afternoon;new camera;high school,FACE_TO_FACE,NONE,NONE,NONE,NIKON,NONE,NONE,NIKON,can I ask to the pictures you want to take,NO_KEYWORD,20;FACE_TO_FACE;NONE,-
1437634357,523,PROACTIVE,FACE_TO_FACE,NONE,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,this will be pictures from my friends and family,pictures;friends;family,FACE_TO_FACE,NONE,NONE,NONE,NIKON,NONE,NONE,NIKON,going on holidays the deals plus live,NO_KEYWORD,190;FACE_TO_FACE;NONE,-
1437634371,523,PROACTIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,I'm planning to go on spring break to Cancun this year,spring break;Cancun,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,a beautiful place,NO_KEYWORD,2;PRESENT_X;NIKON,-
1437634378,523,PROACTIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,yes it really is that's why we're very excited and that's why I need to buy a new camera for the trip,new camera;trip,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,this camera is designed to take great pictures of family and friends out on holidays it was there if you're up a mountain along the beach you can tell the camera way you are and it will get the right settings to make a picture of fantastic,NO_KEYWORD,94;PRESENT_X;NIKON,BAD
1437634400,523,PROACTIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,that's great since I'm not a professional photographer I think its role of Superman,professional photographer;Superman;role,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,it can also be said to be straightforward point-and-shoot so again very easy to use it is take a picture with,NO_KEYWORD,249;PRESENT_X;NIKON,-
1437634425,523,PROACTIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,Lykke Li from tears,NO_KEYWORD,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,and it's designed to work with facebook like that these days so you can do some of the glamour effects is a lot of people do on their phone that's no valid cameras,NO_KEYWORD,174;PRESENT_X;NIKON,-
1437634442,523,PROACTIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,okay so I think I can even take some selfish with this camera,selfish;camera,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,to flip out screen to another and you can see what your point is there and it's a little bit clumsy designed to work with a selfie stick but you'll see yourself in your building you know the way you do with them when you hold the camera out here like this,NO_KEYWORD,123;PRESENT_X;NIKON,-
1437634476,523,PROACTIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,if you have the camera,camera,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,its in black white purple pink and blue,NO_KEYWORD,37;PRESENT_X;NIKON,-
1437634485,523,PROACTIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,you have it in green,green,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,I'm afraid not know about cameras coming great,NO_KEYWORD,102;PRESENT_X;NIKON,-
1437634491,523,PROACTIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,okay that's my favorite color is green but I also like to have it in Blu ray,Blu ray;favorite color,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,good we have it in stock right now,NO_KEYWORD,238;PRESENT_X;NIKON,-
1437634501,523,PROACTIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,tell me more about the features,features,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,sure that the 20 megapixel sensor so you can actually write in love truth out of that goes so has a built in optical zoom on backwards and forwards take a picture and you just Newman is your math little bit it's something that.,NO_KEYWORD,41;PRESENT_X;NIKON,-
1437634524,523,PROACTIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,very easy to use and can you please tell me about the rate,rate,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,Facebook. Put it in your pocket if you like Sony 120 grams,NO_KEYWORD,54;PRESENT_X;NIKON,-
1437634537,523,PROACTIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,you're right so I think I do this will be great for my trip,trip,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,is there anything else I can help you with today,NO_KEYWORD,14;PRESENT_X;NIKON,-
1437634547,523,PROACTIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,just like I mentioned I'm not really at a fraction of photographer sir can you please explain me more about the glamour retouch effects,glamour retouch effects;photographer sir;fraction,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,but when you replay of pics can find a special menu in there that gives you some options for better let you want to fix red eyes for the flash changer this is skin color hair color eye color purple sunglasses kisses lips cheeks things you've seen people that's all that threw up three super,NO_KEYWORD,4;PRESENT_X;NIKON,BAD
1437634583,523,PROACTIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,that sounds like we're fine for me I think God this is the one,God,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,this is a person everybody green,NO_KEYWORD,266;PRESENT_X;NIKON,-
1437634591,523,PROACTIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,how does the front of you better find for my friends tonight and what about the price,friends;price,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,its only $68,NO_KEYWORD,132;PRESENT_X;NIKON,-
1437634599,523,PROACTIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,$68.00 the free chip,free chip,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,yes it is how else can I help you today,NO_KEYWORD,130;PRESENT_X;NIKON,-
1437634607,523,PROACTIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,well I'm going to talk to my parents and see what they say and they think about this camera probably come back tomorrow and try it first,camera;parents,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,your parents if you like and we'll have it all set up ready to go so you can take some pictures,NO_KEYWORD,59;PRESENT_X;NIKON,-
1437634628,523,PROACTIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,okay are you going to be here so you can I explain my parents about the features and the price of this camera,okay;camera;parents;features;price,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,I'm on shift tomorrow from 11 a.m. to 7 p.m.,NO_KEYWORD,75;PRESENT_X;NIKON,-
1437634640,523,PROACTIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,well that's great I think I'll be back here after school so I see you tomorrow,school,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,thanks see you then have a good afternoon,NO_KEYWORD,135;PRESENT_X;NIKON,-
1437634650,523,PROACTIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,thank you very much for your help have a great day,help,WAITING,NONE,NONE,NONE,NIKON,NIKON,SERVICE_COUNTER,SERVICE_COUNTER,thank you,NO_KEYWORD,261;WAITING;NONE,-
1437634716,524,PROACTIVE,FACE_TO_FACE,NONE,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,hi good afternoon I'm looking for a camera with very specific about the pictures,hi good afternoon;camera;pictures,FACE_TO_FACE,NONE,NONE,NONE,CANON,NONE,NONE,CANON,what features do you need,NO_KEYWORD,68;FACE_TO_FACE;NONE,-
1437634726,524,PROACTIVE,FACE_TO_FACE,NONE,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,well I'm a professional photographer so I need a camera that is also he has a really nice I just saw and that is carry around,professional photographer;camera,FACE_TO_FACE,NONE,NONE,NONE,CANON,NONE,NONE,CANON,we have two cameras that would meet the specifications but one isn't really a professional camera but the other one weighs 1 kilogram,NO_KEYWORD,158;FACE_TO_FACE;NONE,-
1437634756,524,PROACTIVE,FACE_TO_FACE,NONE,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,please show me both,NO_KEYWORD,FACE_TO_FACE,NONE,NONE,NONE,CANON,NONE,NONE,CANON,circlet let's start with the high and professional camera so this camera is designed for photo journalism and full magazine to be printed out of high quality it'll so it's useful for the things like going into space or down into the earth appropriate accessories like a spaceship porn underwater housing at it is the best camera on the market today,NO_KEYWORD,3;FACE_TO_FACE;NONE,BAD
1437634787,524,PROACTIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,that's great maybe I can take some pictures well I'm scuba diving,scuba diving;pictures,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,underwater housing did this is being published in National Geographic before but remember it does weight kilogram please pick it up see how heavy it is just for the body and the lens is going to get done,NO_KEYWORD,312;PRESENT_X;CANON,-
1437634816,524,PROACTIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,I see well I think that the water the wait is not a problem so explain me more about the out of focus points,focus points;wait;water;problem,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,61 auto focus points and it can follow moving objects very quickly it's called suffering respond rapidly it doesn't need so many other focus points of the cameras because its just working at being up to give you a good kick your ass very quickly,NO_KEYWORD,95;PRESENT_X;CANON,BAD
1437634844,524,PROACTIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,I see and what about this exercise,exercise,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,it's a full frame CMOS sensor which part of the reason that the high ISO 6400 the pictures of noise they're excellent quality,NO_KEYWORD,292;PRESENT_X;CANON,-
1437634859,524,PROACTIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,that's wonderful and what about the manual settings,manual settings,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,everything can be set manually,NO_KEYWORD,179;PRESENT_X;CANON,-
1437634869,524,PROACTIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,and you have it in red,red,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,it only comes in black opps sorry it is kind of a one of a kind it is the top in photo camera available on the market today so black only I'm afraid,NO_KEYWORD,3;PRESENT_X;CANON,BAD
1437634888,524,PROACTIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,SRK Black is my second favorite color,SRK Black;favorite color,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,we can set it up so that you can take some pictures of test chart and if you have plans at the moment for example it might work with this company,NO_KEYWORD,224;PRESENT_X;CANON,-
1437634904,524,PROACTIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,not at this moment but I can ask for a friend to let me let me see,moment;friend,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,its okay we can set up inside the shop with some of the most common options and you can take some test pictures and see how that goes,NO_KEYWORD,224;PRESENT_X;CANON,-
1437634918,524,PROACTIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,Oh that'd be great I really want to try it before buying it,NO_KEYWORD,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,when you're coming in we lead an hour to set up and make sure its on a tripod for the test ready to go for it,NO_KEYWORD,59;PRESENT_X;CANON,-
1437634931,524,PROACTIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,okay I am the most important part of what is the price,price,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,for the body only $2000,NO_KEYWORD,279;PRESENT_X;CANON,-
1437634941,524,PROACTIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,$2000 wow that seems a little bit expensive,little bit;wow,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,it is a professional camera with full manual settings in Ohio so we do have an alternative that doesn't have such a high ISO and still takes great pictures,NO_KEYWORD,85;PRESENT_X;CANON,-
1437634960,524,PROACTIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,can you show me that other camera,camera,PRESENT_X,SONY,NONE,NONE,CANON,CANON,SONY,SONY,suddenly the Sony a6000 hazle eyes over 3200 but its shutter speed is limited to 30 seconds so you can't go beyond that point,NO_KEYWORD,251;PRESENT_X;SONY,-
1437634979,524,PROACTIVE,PRESENT_X,SONY,ADVANCED,NONE,NONE,SONY,NONE,NONE,SONY,I see and what about the preset mother,preset mother,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,he has a range of preset mode so that you can use it in automatic settings very easily and still get great results,NO_KEYWORD,88;PRESENT_X;SONY,-
1437634993,524,PROACTIVE,PRESENT_X,SONY,ADVANCED,NONE,NONE,SONY,NONE,NONE,SONY,does he have access to a fax mode,fax mode;access,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,open camera has none of that it's decided to take a very straightforward picture this one you can treat your photos in any way your like almost and put them up on Facebook,NO_KEYWORD,3;PRESENT_X;SONY,BAD
1437635013,524,PROACTIVE,PRESENT_X,SONY,ADVANCED,NONE,NONE,SONY,NONE,NONE,SONY,ICN worry about their long exposure,long exposure;ICN,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,only 30 seconds with the Pooh professional camera has extended long shutter speed of 30 seconds we can be put in the bulb roads so that you can have to shut her up in four hours or days,NO_KEYWORD,181;PRESENT_X;SONY,-
1437635032,524,PROACTIVE,PRESENT_X,SONY,ADVANCED,NONE,NONE,SONY,NONE,NONE,SONY,ICN worry about the wait,ICN;wait,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,please pick it up and see how like this one is compatible,NO_KEYWORD,197;PRESENT_X;SONY,-
1437635045,524,PROACTIVE,PRESENT_X,SONY,ADVANCED,NONE,NONE,SONY,NONE,NONE,SONY,just making notice that is very light and do you have this one in red,notice;red,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,black white and red I'll check if we have red in stock,NO_KEYWORD,37;PRESENT_X;SONY,-
1437635065,524,PROACTIVE,PRESENT_X,SONY,ADVANCED,NONE,NONE,SONY,NONE,NONE,SONY,ok I wait,NO_KEYWORD,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,yes we do,NO_KEYWORD,68;PRESENT_X;SONY,-
1437635073,524,PROACTIVE,PRESENT_X,SONY,ADVANCED,NONE,NONE,SONY,NONE,NONE,SONY,wonderful and can you please tell me about the price of this camera,camera;price,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,550,NO_KEYWORD,60;PRESENT_X;SONY,-
1437635080,524,PROACTIVE,PRESENT_X,SONY,ADVANCED,NONE,NONE,SONY,NONE,NONE,SONY,oh I think this when I can afford it so maybe this is that the 1 I'm going to buy,NO_KEYWORD,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,no problem we can set it up so you pictures as well,NO_KEYWORD,224;PRESENT_X;SONY,-
1437635095,524,PROACTIVE,PRESENT_X,SONY,ADVANCED,NONE,NONE,SONY,NONE,NONE,SONY,right now,NO_KEYWORD,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,will need about an hour just to get everything ready so you can come back we'll have it ready for you then,NO_KEYWORD,59;PRESENT_X;SONY,-
1437635107,524,PROACTIVE,PRESENT_X,SONY,ADVANCED,NONE,NONE,SONY,NONE,NONE,SONY,okay I think that I can come back in one hour then,NO_KEYWORD,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,NONE,NO_KEYWORD,0;PRESENT_X;SONY,-
1437635113,524,PROACTIVE,PRESENT_X,SONY,ADVANCED,NONE,NONE,SONY,NONE,NONE,SONY,thank you,NO_KEYWORD,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,you too see you soon thank you,NO_KEYWORD,47;PRESENT_X;SONY,-
1437635122,524,PROACTIVE,PRESENT_X,SONY,ADVANCED,NONE,NONE,SONY,NONE,NONE,SONY,here goodbye,goodbye,WAITING,NONE,NONE,NONE,SONY,SONY,SERVICE_COUNTER,SERVICE_COUNTER,NONE,NO_KEYWORD,0;WAITING;NONE,-
1437635173,525,PROACTIVE,NONE,DOOR,ADVANCED,NONE,NONE,DOOR,SERVICE_COUNTER,NIKON,NIKON,NONE,NO_KEYWORD,NONE,DOOR,NONE,NONE,DOOR,SERVICE_COUNTER,NIKON,NIKON,good afternoon how can I help,NO_KEYWORD,11;NONE;DOOR,-
1437635176,525,PROACTIVE,NONE,MIDDLE,ADVANCED,DOOR,MIDDLE,MIDDLE,SERVICE_COUNTER,NIKON,NIKON,hiker afternoon looking to buy a new camera,hiker afternoon;new camera,FACE_TO_FACE,NONE,NONE,NONE,CANON,NONE,NONE,CANON,can I ask what kind of pictures you take,NO_KEYWORD,129;FACE_TO_FACE;NONE,-
1437635186,525,PROACTIVE,FACE_TO_FACE,NONE,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,this will be professional pictures,professional pictures,FACE_TO_FACE,NONE,NONE,NONE,CANON,NONE,NONE,CANON,you're traveling or is it photojournalism or artistic kind of the photo,NO_KEYWORD,266;FACE_TO_FACE;NONE,BAD
1437635197,525,PROACTIVE,FACE_TO_FACE,NONE,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,I'll be traveling and also taking actresses,actresses,FACE_TO_FACE,NONE,NONE,NONE,CANON,NONE,NONE,CANON,ok I'll show you this camera first of all over this country over here is designed for travel so the Canon 5d mark 3 LSE through anything and want creatively,NO_KEYWORD,60;FACE_TO_FACE;NONE,-
1437635219,525,PROACTIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,let me more about the features,features,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,it has a full frame CMOS sensor the related to take pictures in quite low light quite well with the is served 6400 also who is the changeable lenses and the Bible also full menu anything you want to set manually you can if you want the shutter open for two continous days you can do that with this,NO_KEYWORD,182;PRESENT_X;CANON,-
