INDEX,TIMESTAMP,TRIAL,SHOPKEEPER,SPATIAL_STATE,STATE_TARGET,CUSTOMER_TYPE,CUSTOMER_FROM_MOTION,CUSTOMER_TO_MOTION,CUSTOMER_LOCATION,SHOPKEEPER_FROM_MOTION,SHOPKEEPER_TO_MOTION,SHOPKEEPER_LOCATION,CUSTOMER_SPEECH,CUSTOMER_KEYWORDS,OUTPUT_SPATIAL_STATE,OUTPUT_STATE_TARGET,OUTPUT_CUSTOMER_FROM_MOTION,OUTPUT_CUSTOMER_TO_MOTION,OUTPUT_CUSTOMER_LOCATION,OUTPUT_SHOPKEEPER_FROM_MOTION,OUTPUT_SHOPKEEPER_TO_MOTION,OUTPUT_SHOPKEEPER_LOCATION,SHOPKEEPER_SPEECH,SHOPKEEPER_KEYWORDS,CLUSTER_ID_SHOPKEEPER,IS_BAD_CLUSTER_SHOPKEEPER,CLUSTER_ID_CUSTOMER,IS_BAD_CLUSTER_CUSTOMER
275,1435224324,154,PROACTIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,SONY,SONY,NIKON,NIKON,NONE,NO_KEYWORD,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,this is the Nikon Coolpix please pick it up and take a couple pictures,Nikon Coolpix;couple pictures;pick,52;PRESENT_X;NIKON,0,52;PRESENT_X;NIKON,0
276,1435224352,154,PROACTIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,it seems very practical,NO_KEYWORD,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,it's very lightweight it has excellent picture quality the sensor is 20 megapixels it's basically a point and shoot camera,excellent picture quality;sensor;camera;megapixels;point,185;PRESENT_X;NIKON,0,185;PRESENT_X;NIKON,0
277,1435224369,154,PROACTIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,does it come in other color option,color option,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,we have purple pink black silver and red,pink black silver,15;PRESENT_X;NIKON,0,15;PRESENT_X;NIKON,0
278,1435224379,154,PROACTIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,this this is good,NO_KEYWORD,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,we have them in stock right now perhaps you like to look around the rest of the range of the similar point,similar point;rest;stock;range,238;PRESENT_X;NIKON,0,238;PRESENT_X;NIKON,0
279,1435224394,154,PROACTIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,okay thanks,thanks,WAITING,NONE,NONE,NONE,NIKON,NIKON,SERVICE_COUNTER,SERVICE_COUNTER,thank you for your time have a good afternoon,good afternoon;time,9;PRESENT_X;NIKON,0,9;PRESENT_X;NIKON,0
280,1435224468,155,PROACTIVE,WAITING,NONE,ADVANCED,DOOR,SONY,SONY,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,WAITING,NONE,NONE,NONE,SONY,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,0;WAITING;NONE,0,0;WAITING;NONE,0
281,1435224475,155,PROACTIVE,WAITING,NONE,ADVANCED,SONY,NIKON,NIKON,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,PRESENT_X,NIKON,SONY,NIKON,NIKON,SERVICE_COUNTER,NIKON,NIKON,good afternoon how can I help you,good afternoon,1;NONE;NIKON,0,1;NONE;NIKON,0
282,1435224482,155,PROACTIVE,FACE_TO_FACE,NONE,ADVANCED,NONE,NONE,NIKON,NONE,NONE,NIKON,I'm looking for a camera for taking pictures in concerts,camera;pictures;concerts,FACE_TO_FACE,NONE,NONE,NONE,NIKON,NONE,NONE,NIKON,tricky will you be using flash,flash,244;FACE_TO_FACE;NONE,0,244;FACE_TO_FACE;NONE,0
283,1435224494,155,PROACTIVE,FACE_TO_FACE,NONE,ADVANCED,NONE,NONE,NIKON,NONE,NONE,NIKON,I prefer not,NO_KEYWORD,FACE_TO_FACE,NONE,NONE,NONE,NIKON,NONE,NONE,NIKON,I understand so you would also need to be up to have very close control over exposure,close control;exposure,320;FACE_TO_FACE;NONE,0,320;FACE_TO_FACE;NONE,0
284,1435224503,155,PROACTIVE,FACE_TO_FACE,NONE,ADVANCED,NONE,NONE,NIKON,NONE,NONE,NIKON,yeah that's true,NO_KEYWORD,PRESENT_X,CANON,NONE,NONE,MIDDLE,NIKON,CANON,CANON,that's really only one kind of camera that will work for you,kind;camera,160;FACE_TO_FACE;NONE,0,160;FACE_TO_FACE;NONE,0
285,1435224513,155,PROACTIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,MIDDLE,NIKON,CANON,CANON,NONE,NO_KEYWORD,PRESENT_X,CANON,NONE,NONE,MIDDLE,NIKON,CANON,CANON,this is the Canon 5d Mark 3 it gives you full creative control so that gives you full exposure control,creative control;Canon;exposure;Mark,109;PRESENT_X;CANON,0,109;PRESENT_X;CANON,0
286,1435224525,155,PROACTIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,NONE,NO_KEYWORD,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,in concert you might have big hot spots of light when you actually need quite a fast shutter speed or it could be very dim or  you need a high ISO,fast shutter speed;big hot spots;high ISO;concert;light,45;PRESENT_X;CANON,BAD,45;PRESENT_X;CANON,BAD
287,1435224538,155,PROACTIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,yeah does this do well on that environment,yeah;environment,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,this is the best camera on the market for that environment the choice of top professionals for concert shooting,best camera;concert shooting;choice;market;environment;professionals,63;PRESENT_X;CANON,0,63;PRESENT_X;CANON,0
288,1435224553,155,PROACTIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,NONE,NO_KEYWORD,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,you have 61 autofocus points some cameras have more but this has more modes for how it talks about those points and how it thinks about them,autofocus points;modes;cameras,314;PRESENT_X;CANON,0,314;PRESENT_X;CANON,0
289,1435224567,155,PROACTIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,ISO option is,ISO option,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,6400 ISO which is excellent,ISO,78;PRESENT_X;CANON,0,78;PRESENT_X;CANON,0
290,1435224576,155,PROACTIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,NONE,NO_KEYWORD,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,but then sometimes your lens will have different settings that might affect that,different settings;lens,289;PRESENT_X;CANON,0,289;PRESENT_X;CANON,0
291,1435224586,155,PROACTIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,IC,NO_KEYWORD,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,we do have one set up over here in a concert style arrangement if you would like to try taking some shots,concert style arrangement;set;shots,217;PRESENT_X;CANON,0,217;PRESENT_X;CANON,0
292,1435224598,155,PROACTIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,that would be nice,NO_KEYWORD,FACE_TO_FACE,NONE,NONE,NONE,CANON,CANON,MIDDLE,MIDDLE,please step over here to our showroom,showroom,170;PRESENT_X;CANON,0,170;PRESENT_X;CANON,0
293,1435224605,155,PROACTIVE,FACE_TO_FACE,NONE,ADVANCED,NONE,NONE,CANON,CANON,MIDDLE,MIDDLE,NONE,NO_KEYWORD,FACE_TO_FACE,NONE,CANON,SONY,SONY,NONE,NONE,MIDDLE,and one of her assistants will come through and work through the camera with you and show how to setup,assistants;camera,307;FACE_TO_FACE;NONE,0,307;FACE_TO_FACE;NONE,0
294,1435224615,155,PROACTIVE,FACE_TO_FACE,NONE,ADVANCED,NONE,NONE,SONY,NONE,NONE,SONY,thank you for your help,help,WAITING,NONE,NONE,NONE,SONY,MIDDLE,SERVICE_COUNTER,SERVICE_COUNTER,thank you have a good afternoon,good afternoon,27;FACE_TO_FACE;NONE,0,27;FACE_TO_FACE;NONE,0
295,1435224641,156,PROACTIVE,PRESENT_X,SONY,ADVANCED,NONE,NONE,DOOR,SERVICE_COUNTER,SONY,SONY,NONE,NO_KEYWORD,PRESENT_X,SONY,NONE,NONE,DOOR,SERVICE_COUNTER,SONY,SONY,good afternoon how can I help today,good afternoon,13;PRESENT_X;SONY,0,13;PRESENT_X;SONY,0
296,1435224657,156,PROACTIVE,PRESENT_X,SONY,ADVANCED,NONE,NONE,SONY,NONE,NONE,SONY,do you have a camera with the fool creative control,fool creative control;camera,PRESENT_X,CANON,NONE,NONE,SONY,SONY,CANON,CANON,yes we do we have the Canon 5d Mark 3 you may have heard about it,Canon;Mark,109;PRESENT_X;SONY,0,109;PRESENT_X;SONY,0
297,1435224667,156,PROACTIVE,PRESENT_X,CANON,ADVANCED,SONY,NIKON,NIKON,SONY,CANON,CANON,yeah I wanted to see that,yeah,PRESENT_X,CANON,SONY,CANON,CANON,NONE,NONE,CANON,here it is we are very excited about it I've taken it out twice myself now and take in some nature pictures with running water,nature pictures;water,245;PRESENT_X;CANON,0,245;PRESENT_X;CANON,0
298,1435224684,156,PROACTIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,is the quality good,quality,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,the quality is the best this is how  the cameras are judged,cameras;quality,118;PRESENT_X;CANON,0,118;PRESENT_X;CANON,0
299,1435224694,156,PROACTIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,tell me more about it,NO_KEYWORD,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,you probably already understand about some of the inland stabilisation,inland stabilisation,122;PRESENT_X;CANON,0,122;PRESENT_X;CANON,0
300,1435224703,156,PROACTIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,chore,chore,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,but what's new in this model is the way the autofocus modes can use fewer autofocus points to pick up more finely grained texture movement,fewer autofocus points;finely grained texture;autofocus modes,66;PRESENT_X;CANON,0,66;PRESENT_X;CANON,0
301,1435224719,156,PROACTIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,NONE,NO_KEYWORD,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,it can follow an object moving in any direction 30 frame and keep adding focus,direction;frame;object;focus,294;PRESENT_X;CANON,0,294;PRESENT_X;CANON,0
302,1435224729,156,PROACTIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,sounds good,NO_KEYWORD,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,it's the same technology they use in the modern gaming station,modern gaming station;technology,33;PRESENT_X;CANON,0,33;PRESENT_X;CANON,0
303,1435224740,156,PROACTIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,what about the exposure and ISO,exposure;ISO,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,a lot of people using this for high-end astrophotography,high-end astrophotography;people,232;PRESENT_X;CANON,0,232;PRESENT_X;CANON,0
304,1435224749,156,PROACTIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,NONE,NO_KEYWORD,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,who that most people use a bulb setting with an indefinite exposure time,indefinite exposure;bulb;people;time,232;PRESENT_X;CANON,0,232;PRESENT_X;CANON,0
305,1435224755,156,PROACTIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,NONE,NO_KEYWORD,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,the standard shutter speed is 30 seconds and the iso goes up to 6400,standard shutter speed;iso,78;PRESENT_X;CANON,0,78;PRESENT_X;CANON,0
306,1435224765,156,PROACTIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,that sounds pretty nice how much does it cost,NO_KEYWORD,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,this particular body is $2000 ,particular body,105;PRESENT_X;CANON,0,105;PRESENT_X;CANON,0
307,1435224780,156,PROACTIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,NONE,NO_KEYWORD,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,would you like to pick it up and see how it feels in your hand,hand,288;PRESENT_X;CANON,0,288;PRESENT_X;CANON,0
308,1435224793,156,PROACTIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,it's a very solid camera,solid camera,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,yes it's one of the most solid on the market,market,301;PRESENT_X;CANON,0,301;PRESENT_X;CANON,0
309,1435224802,156,PROACTIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,that's great thanks for your time,great thanks;time,WAITING,NONE,NONE,NONE,CANON,CANON,SERVICE_COUNTER,SERVICE_COUNTER,thank you have a good afternoon,good afternoon,27;PRESENT_X;CANON,0,27;PRESENT_X;CANON,0
310,1435904331,220,PROACTIVE,PRESENT_X,NIKON,NOVICE,SONY,NIKON,NIKON,SERVICE_COUNTER,NIKON,NIKON,NONE,NO_KEYWORD,PRESENT_X,NIKON,SONY,NIKON,NIKON,SERVICE_COUNTER,NIKON,NIKON,good afternoon how can I help,good afternoon,1;PRESENT_X;NIKON,0,1;PRESENT_X;NIKON,0
311,1435904337,220,PROACTIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,I'm looking for a stylish lightweight,stylish lightweight,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,oh this camera is very light it only weighs 120 grams you can fit in a pocket,grams;camera;pocket,143;PRESENT_X;NIKON,0,143;PRESENT_X;NIKON,0
312,1435904354,220,PROACTIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,that sounds good how much does it cost,NO_KEYWORD,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,well it's very cheap it's the best value we have in this price range of $68,best value;price range,142;PRESENT_X;NIKON,0,142;PRESENT_X;NIKON,0
313,1435904366,220,PROACTIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,68 dollars I see okay,dollars,PRESENT_X,CANON,NONE,NONE,NIKON,NIKON,CANON,CANON,NONE,NO_KEYWORD,0;PRESENT_X;CANON,0,0;PRESENT_X;CANON,0
314,1435904375,220,PROACTIVE,PRESENT_X,CANON,NOVICE,NONE,NONE,CANON,NONE,NONE,CANON,tell me what color is this one comes in,color,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,this is a top-end professional camera it only comes in Black,top-end professional camera;Black,22;PRESENT_X;CANON,0,22;PRESENT_X;CANON,0
315,1435904385,220,PROACTIVE,PRESENT_X,CANON,NOVICE,NONE,NONE,CANON,NONE,NONE,CANON,I see thank you for your help,help,WAITING,NONE,NONE,NONE,CANON,CANON,SERVICE_COUNTER,SERVICE_COUNTER,thank you for your time have a good afternoon,good afternoon;time,9;PRESENT_X;CANON,0,9;PRESENT_X;CANON,0
316,1435904419,221,PROACTIVE,WAITING,NONE,ADVANCED,DOOR,CANON,CANON,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,PRESENT_X,CANON,NONE,NONE,CANON,SERVICE_COUNTER,CANON,CANON,good afternoon how can I help,good afternoon,1;PRESENT_X;CANON,0,1;PRESENT_X;CANON,0
317,1435904428,221,PROACTIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,good afternoon can you tell me about autofocus points on this camera,autofocus points;good afternoon;camera,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,this camera sensor has 61 autofocus points that is the way they work together that makes it a truly professional camera,truly professional camera;camera sensor;autofocus points;way,314;PRESENT_X;CANON,0,314;PRESENT_X;CANON,0
318,1435904444,221,PROACTIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,I say thank you and can you tell me how long the exposure will last,exposure,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,the normal exposures up to 30 seconds but it has a bulb mode so you can go forever,normal exposures;bulb mode,138;PRESENT_X;CANON,0,138;PRESENT_X;CANON,0
319,1435904459,221,PROACTIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,that's impressive thank you for your help,help,WAITING,NONE,NONE,NONE,CANON,CANON,SERVICE_COUNTER,SERVICE_COUNTER,anytime thanks for your time have a good afternoon,anytime thanks;good afternoon,6;PRESENT_X;CANON,0,6;PRESENT_X;CANON,0
320,1435904464,221,PROACTIVE,PRESENT_X,CANON,ADVANCED,NONE,NONE,CANON,NONE,NONE,CANON,NONE,NO_KEYWORD,WAITING,NONE,NONE,NONE,CANON,CANON,SERVICE_COUNTER,SERVICE_COUNTER,NONE,NO_KEYWORD,0;WAITING;NONE,0,0;WAITING;NONE,0
321,1435904532,222,PROACTIVE,PRESENT_X,SONY,NOVICE,NONE,NONE,SONY,NONE,NONE,SONY,I'm just looking for a camera,camera,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,this is an excellent camera you have in your hand now it takes beautiful pictures,excellent camera;beautiful pictures;hand,55;PRESENT_X;SONY,0,55;PRESENT_X;SONY,0
322,1435904543,222,PROACTIVE,PRESENT_X,SONY,NOVICE,NONE,NONE,SONY,NONE,NONE,SONY,IC,NO_KEYWORD,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,can I ask what sort of pictures you take,sort;pictures,5;PRESENT_X;SONY,0,5;PRESENT_X;SONY,0
323,1435904551,222,PROACTIVE,PRESENT_X,SONY,NOVICE,NONE,NONE,SONY,NONE,NONE,SONY,I'm no the professional just holiday snaps on the lake,holiday snaps;lake,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,travel with family people at beaches,beaches;family people;travel,115;PRESENT_X;SONY,0,115;PRESENT_X;SONY,0
324,1435904562,222,PROACTIVE,PRESENT_X,SONY,NOVICE,NONE,NONE,SONY,NONE,NONE,SONY,yeah that kind of thing so it needs to be small enough to carry around,thing;kind,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,this is an excellent camera if you're interested in fantastic pictures in all sorts of conditions it's I do for family steps of the beach but also fantastic for travel landscapes,fantastic pictures;excellent camera;family steps;travel landscapes;sorts,326;PRESENT_X;SONY,0,326;PRESENT_X;SONY,0
325,1435904584,222,PROACTIVE,PRESENT_X,SONY,NOVICE,NONE,NONE,SONY,NONE,NONE,SONY,I see AA ok,AA ok,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,can I ask how much money was thinking of spending,spending;money,86;PRESENT_X;SONY,0,86;PRESENT_X;SONY,0
326,1435904596,222,PROACTIVE,PRESENT_X,SONY,NOVICE,NONE,NONE,SONY,NONE,NONE,SONY,I have an older camera for a long time I'm not really sure,older camera;long time,PRESENT_X,NIKON,NONE,NONE,SONY,SONY,NIKON,NIKON,okay there is a big range of cameras you can see here we have an excellent family camera ideal for family travel at only 68 dollars,family camera ideal;big range;family travel;dollars;cameras,326;PRESENT_X;SONY,0,326;PRESENT_X;SONY,0
327,1435904616,222,PROACTIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,is that much different to the others,NO_KEYWORD,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,this camera over here is $550,camera,12;PRESENT_X;NIKON,0,12;PRESENT_X;NIKON,0
328,1435904625,222,PROACTIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,that's a big difference,big difference,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,both take beautiful pictures but the Sony is designed to take economical pictures that look professional,economical pictures;beautiful pictures;Sony,114;PRESENT_X;NIKON,0,114;PRESENT_X;NIKON,0
329,1435904638,222,PROACTIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,this one sounds more economical,NO_KEYWORD,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,yes it's perfect for family holiday snaps the pictures are beautiful and you can make big enlargements,big enlargements;family holiday;pictures,198;PRESENT_X;NIKON,0,198;PRESENT_X;NIKON,0
330,1435904651,222,PROACTIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,all right I'll think about it thanks for your help thank you,thanks;help,WAITING,NONE,NONE,NONE,NIKON,NIKON,SERVICE_COUNTER,SERVICE_COUNTER,thank you for your time have a good afternoon you too,good afternoon;time,9;PRESENT_X;NIKON,0,9;PRESENT_X;NIKON,0
331,1435904657,222,PROACTIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,YouTube,YouTube,WAITING,NONE,NONE,NONE,NIKON,NIKON,SERVICE_COUNTER,SERVICE_COUNTER,NONE,NO_KEYWORD,0;WAITING;NONE,0,0;WAITING;NONE,0
332,1435904686,223,PROACTIVE,WAITING,NONE,NOVICE,DOOR,CANON,CANON,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,PRESENT_X,CANON,NONE,NONE,CANON,SERVICE_COUNTER,CANON,CANON,good afternoon how can I help,good afternoon,1;PRESENT_X;CANON,0,1;PRESENT_X;CANON,0
333,1435904701,223,PROACTIVE,PRESENT_X,CANON,NOVICE,NONE,NONE,CANON,NONE,NONE,CANON,hi good afternoon this all looks a little complicated can you explain the sensor size limit,hi good afternoon;sensor size limit,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,it is a very complicated camera in many ways it's a top end professional camera,professional camera;ways;end,140;PRESENT_X;CANON,0,140;PRESENT_X;CANON,0
334,1435904720,223,PROACTIVE,PRESENT_X,CANON,NOVICE,NONE,NONE,CANON,NONE,NONE,CANON,NONE,NO_KEYWORD,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,the sensors the same size as a primer 35 millimeter footstool for the photographic film,millimeter footstool;photographic film;primer;sensors;size,274;PRESENT_X;CANON,0,274;PRESENT_X;CANON,0
335,1435904728,223,PROACTIVE,PRESENT_X,CANON,NOVICE,NONE,NONE,CANON,NONE,NONE,CANON,all that sounds a bit technical for me have a look around,bit;look,PRESENT_X,NIKON,NONE,NONE,CANON,CANON,NIKON,NIKON,can I ask what sort of pictures you take,sort;pictures,5;PRESENT_X;CANON,0,5;PRESENT_X;CANON,0
336,1435904741,223,PROACTIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,generally not very good ones just pictures of friends and events,ones;pictures;friends;events,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,so why you looking for camera that's easy to use and Fairly reliable,camera,149;PRESENT_X;NIKON,0,149;PRESENT_X;NIKON,0
337,1435904758,223,PROACTIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,the easy-to-use not settling with too many buttons all the time,buttons;time,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,this camera is excellent but it's $68 and it has 18 preset modes once you choose your two or three favorite modes it does the work for you,preset modes;favorite modes;camera;work,233;PRESENT_X;NIKON,0,233;PRESENT_X;NIKON,0
338,1435904778,223,PROACTIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,that sounds like a good thing how much is it,good thing,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,it's $68,NO_KEYWORD,7;PRESENT_X;NIKON,0,7;PRESENT_X;NIKON,0
339,1435904787,223,PROACTIVE,PRESENT_X,NIKON,NOVICE,NONE,NONE,NIKON,NONE,NONE,NIKON,alright thank you for your help a lot better than mine,help,WAITING,NONE,NONE,NONE,NIKON,NIKON,SERVICE_COUNTER,SERVICE_COUNTER,thanks for your time have a good afternoon,good afternoon;thanks;time,6;PRESENT_X;NIKON,0,6;PRESENT_X;NIKON,0
340,1435904833,224,PROACTIVE,WAITING,NONE,ADVANCED,DOOR,CANON,CANON,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,WAITING,NONE,NONE,NONE,SONY,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,0;WAITING;NONE,0,0;WAITING;NONE,0
341,1435904839,224,PROACTIVE,WAITING,NONE,ADVANCED,SONY,NIKON,NIKON,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,WAITING,NONE,NONE,NONE,NIKON,NONE,NONE,SERVICE_COUNTER,NONE,NO_KEYWORD,0;WAITING;NONE,0,0;WAITING;NONE,0
342,1435904844,224,PROACTIVE,WAITING,NONE,ADVANCED,NONE,NONE,NIKON,NONE,NONE,SERVICE_COUNTER,hello good afternoon,good afternoon,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,good afternoon how can I help,good afternoon,1;PRESENT_X;NIKON,0,1;PRESENT_X;NIKON,0
343,1435904850,224,PROACTIVE,PRESENT_X,NIKON,ADVANCED,NONE,NONE,NIKON,NONE,NONE,NIKON,I'm looking for a camera that I can use at sporting events,camera;events,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,what kind of pictures do you take when you go to sporting events,kind;pictures;events,70;PRESENT_X;NIKON,0,70;PRESENT_X;NIKON,0
